-4.000000000000000000e+01,-4.000000000000000000e+01,2.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.382507130852390631e+00,-6.623159452015645599e+00,1.249742572876020308e+00,6.284722132093629732e+00,-1.685970482681438751e-06,2.940622501873745628e-03,3.761749286914761115e+01,3.337684054798435085e+01,-1.875025742712398014e+01,1.284722132093629510e+00,-1.685970482685613776e-06,2.940622501873752567e-03
-2.249459467012018710e+00,-6.396707795695236065e+00,1.180002158229779941e+00,6.284589169301337819e+00,-1.427420297466275886e-06,2.684940361233050660e-03,3.775054053298798351e+01,3.360329220430475772e+01,-1.881999784177022050e+01,1.284589169301338041e+00,-1.427420297470664999e-06,2.684940361233056298e-03
-2.123901775419144489e+00,-6.178105693753085603e+00,1.114179489112541610e+00,6.284467747800971615e+00,-1.213118677314067712e-06,2.451791359100561826e-03,3.787609822458085773e+01,3.382189430624691084e+01,-1.888582051088745928e+01,1.284467747800971171e+00,-1.213118677318457248e-06,2.451791359100567464e-03
-2.005114211684190906e+00,-5.966920640323711389e+00,1.051901067639276377e+00,6.284356322426507546e+00,-1.026965308087038581e-06,2.237974013002312981e-03,3.799488578831581265e+01,3.403307935967628595e+01,-1.894809893236072540e+01,1.284356322426507102e+00,-1.026965308091429600e-06,2.237974013002319053e-03
-1.892811374330139351e+00,-5.762937227312719735e+00,9.930178088357740629e-01,6.284254274111989780e+00,-8.665422688242369588e-07,2.042279821892130885e-03,3.810718862566986331e+01,3.423706277268727405e+01,-1.900698219116422649e+01,1.284254274111990002e+00,-8.665422688286299893e-07,2.042279821892136957e-03
-1.786707861879966774e+00,-5.565940046625713400e+00,9.373806277278233789e-01,6.284160983791463373e+00,-7.294316385647067548e-07,1.863500284723836661e-03,3.821329213812003900e+01,3.443405995337428038e+01,-1.906261937227217729e+01,1.284160983791463817e+00,-7.294316385691020087e-07,1.863500284723842298e-03
-1.686518272856653677e+00,-5.375713690168297809e+00,8.848404393412143687e-01,6.284075832398972494e+00,-6.132154963474966445e-07,1.700426900451256634e-03,3.831348172714334765e+01,3.462428630983169597e+01,-1.911515956065878541e+01,1.284075832398972716e+00,-6.132154963518935925e-07,1.700426900451262272e-03
-1.591957205783179674e+00,-5.192042749846080163e+00,8.352481587017364095e-01,6.283998200868560424e+00,-5.154759212116533975e-07,1.551851168028215181e-03,3.840804279421682565e+01,3.480795725015391184e+01,-1.916475184129826204e+01,1.283998200868560646e+00,-5.154759212160514044e-07,1.551851168028220819e-03
-1.502739259182524378e+00,-5.014711817564666774e+00,7.884547008351798780e-01,6.283927470134272220e+00,-4.337949921962251597e-07,1.416564586408538412e-03,3.849726074081748095e+01,3.498528818243532612e+01,-1.921154529916482190e+01,1.283927470134271775e+00,-4.337949922006227431e-07,1.416564586408544050e-03
-1.418579031577666516e+00,-4.843505485229659513e+00,7.443109807673331524e-01,6.283863021130150273e+00,-3.657547883402570065e-07,1.293358654546048099e-03,3.858142096842233570e+01,3.515649451477033693e+01,-1.925568901923266552e+01,1.283863021130150273e+00,-3.657547883446526840e-07,1.293358654546053737e-03
-1.339191121491585257e+00,-4.678208344746664693e+00,7.026679135239862761e-01,6.283804234790239640e+00,-3.089373886827970838e-07,1.181024871394571003e-03,3.866080887850841918e+01,3.532179165525332820e+01,-1.929733208647601472e+01,1.283804234790240084e+00,-3.089373886871885261e-07,1.181024871394576641e-03
-1.264290127447260881e+00,-4.518604988021289515e+00,6.633764141309288487e-01,6.283750492048585379e+00,-2.609248722628918434e-07,1.078354735907930632e-03,3.873570987255273934e+01,3.548139501197870516e+01,-1.933662358586907004e+01,1.283750492048585379e+00,-2.609248722672762977e-07,1.078354735907936270e-03
-1.193590647967673002e+00,-4.364480006959139402e+00,6.262873976139509136e-01,6.283701173839229881e+00,-2.192993181195898547e-07,9.841397470399533120e-04,3.880640935203233255e+01,3.563551999304085172e+01,-1.937371260238604975e+01,1.283701173839230103e+00,-2.192993181239637211e-07,9.841397470399589498e-04
-1.126807281575800124e+00,-4.215617993465817115e+00,5.912517789988410710e-01,6.283655661096218203e+00,-1.816428052919356638e-07,8.971714037444619011e-04,3.887319271842419965e+01,3.578438200653417312e+01,-1.940874822100115793e+01,1.283655661096218425e+00,-1.816428052962964012e-07,8.971714037444675389e-04
-1.063814508048435359e+00,-4.071897635657585113e+00,5.582038913219717902e-01,6.283614336101884135e+00,-1.517271744487509767e-07,8.182435666027574077e-04,3.893618549195156930e+01,3.592810236434240778e+01,-1.944179610867802666e+01,1.283614336101884135e+00,-1.517271744531083259e-07,8.182435666027630455e-04
-1.004280773393706916e+00,-3.933058986491969389e+00,5.269699888917811492e-01,6.283576740834309504e+00,-1.276507526707798531e-07,7.464754675168584763e-04,3.899571922660629752e+01,3.606694101350802129e+01,-1.947303001110821796e+01,1.283576740834309282e+00,-1.276507526751372288e-07,7.464754675168641142e-04
-9.479917372358664940e-01,-3.798919023751156310e+00,4.974378128274872801e-01,6.283542335233324394e+00,-1.070077774389159026e-07,6.808067892167143876e-04,3.905200826276414006e+01,3.620108097624883214e+01,-1.950256218717251144e+01,1.283542335233324394e+00,-1.070077774432733180e-07,6.808067892167200255e-04
-8.948058185146905430e-01,-3.669339847203310967e+00,4.695331503841509435e-01,6.283510908887864232e+00,-8.947011966688629899e-08,6.208342439842225950e-04,3.910519418148531656e+01,3.633066015279668193e+01,-1.953046684961584845e+01,1.283510908887864455e+00,-8.947011967124378058e-08,6.208342439842282328e-04
-8.445814361699535144e-01,-3.544183556616595787e+00,4.431817888168321229e-01,6.283482251386864448e+00,-7.470965026841767312e-08,5.661545441012789254e-04,3.915541856383005381e+01,3.645581644338339800e+01,-1.955681821118316677e+01,1.283482251386864226e+00,-7.470965027277523412e-08,5.661545441012845632e-04
-7.971770091414314141e-01,-3.423312251759176306e+00,4.183095153805914679e-01,6.283456152319257804e+00,-6.239824015723715894e-08,5.163644018497809407e-04,3.920282299085857147e+01,3.657668774824081481e+01,-1.958169048461940775e+01,1.283456152319258248e+00,-6.239824016159483905e-08,5.163644018497865786e-04
-7.524509563689001368e-01,-3.306588032399217170e+00,3.948421173304894616e-01,6.283432401273981505e+00,-5.220776024707178448e-08,4.710605295116257149e-04,3.924754904363110342e+01,3.669341196760077395e+01,-1.960515788266950921e+01,1.283432401273981505e+00,-5.220776025142950430e-08,4.710605295116313527e-04
-7.102616967921351332e-01,-3.193872998304883914e+00,3.727053819215868646e-01,6.283410787839969203e+00,-4.381008145164852484e-08,4.298396393687103760e-04,3.928973830320786931e+01,3.680612700169510987e+01,-1.962729461807841247e+01,1.283410787839968981e+00,-4.381008145600632407e-08,4.298396393687159596e-04
-6.704676493509116320e-01,-3.085029249244338967e+00,3.518250964089436605e-01,6.283391101606155438e+00,-3.687707468469420953e-08,3.922984437029310763e-04,3.932953235064909592e+01,3.691497075075564993e+01,-1.964817490359105534e+01,1.283391101606154994e+00,-3.687707468905206170e-08,3.922984437029366058e-04
-6.329272329850054168e-01,-2.979918884985747862e+00,3.321270480476204989e-01,6.283373132161474750e+00,-3.108061085993593276e-08,3.580336547961853778e-04,3.936707276701500291e+01,3.702008111501424281e+01,-1.966787295195237917e+01,1.283373132161474750e+00,-3.108061086429381139e-08,3.580336547961909073e-04
-5.974988666341922716e-01,-2.878404005297275248e+00,3.135370240926778629e-01,6.283356669094862568e+00,-2.609256089110066962e-08,3.266419849303701375e-04,3.940250113336580995e+01,3.712159599470271587e+01,-1.968646297590732175e+01,1.283356669094863012e+00,-2.609256089545854826e-08,3.266419849303756669e-04
-5.640409692382477580e-01,-2.780346709947087103e+00,2.959808117991763465e-01,6.283341501995254319e+00,-2.158479569191539521e-08,2.977201463873825919e-04,3.943595903076175802e+01,3.721965329005290357e+01,-1.970401918820082443e+01,1.283341501995254319e+00,-2.158479569627316797e-08,2.977201463873880129e-04
-5.324982597583741706e-01,-2.685674900118322217e+00,2.794294269313292167e-01,6.283327721796557519e+00,-1.787895997451989698e-08,2.714453048368198362e-04,3.946750174024163016e+01,3.731432509988167112e+01,-1.972057057306867023e+01,1.283327721796556853e+00,-1.787895997887764326e-08,2.714453048368251488e-04
-5.026946617467984435e-01,-2.594212916875106689e+00,2.637905098221461353e-01,6.283315200398376987e+00,-1.492180799266322351e-08,2.475736181941496348e-04,3.949730533825320578e+01,3.740578708312488487e+01,-1.973620949017785264e+01,1.283315200398376765e+00,-1.492180799702102273e-08,2.475736181941549474e-04
-4.745081066700675976e-01,-2.505830122731971255e+00,2.490000377284063426e-01,6.283303739538650845e+00,-1.241067650427116417e-08,2.257246886429591266e-04,3.952549189332993507e+01,3.749416987726802120e+01,-1.975099996227159238e+01,1.283303739538650179e+00,-1.241067650862909244e-08,2.257246886429644121e-04
-4.478696796134429281e-01,-2.420438135765599963e+00,2.350218564279946409e-01,6.283293270995847557e+00,-1.030003865747921771e-08,2.057683229673006346e-04,3.955213032038655996e+01,3.757956186423439249e+01,-1.976497814357200511e+01,1.283293270995846891e+00,-1.030003866183730479e-08,2.057683229673059201e-04
-4.227104656621848977e-01,-2.337948574052674200e+00,2.218198116987952773e-01,6.283283726548437365e+00,-8.544367600422815019e-09,1.875743279512260479e-04,3.957728953433781527e+01,3.766205142594731825e+01,-1.977818018830120295e+01,1.283283726548437143e+00,-8.544367604781044378e-09,1.875743279512313605e-04
-3.989615499015554123e-01,-2.258273055669880680e+00,2.093577493186933314e-01,6.283275037974891397e+00,-7.098136481237501168e-09,1.710125103787883401e-04,3.960103845009845003e+01,3.774172694433011088e+01,-1.979064225068130511e+01,1.283275037974890731e+00,-7.098136485595814899e-09,1.710125103787935713e-04
-3.765540174168149901e-01,-2.181323198693901233e+00,1.975995150655732169e-01,6.283267137053678120e+00,-5.915818448058716984e-09,1.559526770340394003e-04,3.962344598258318484e+01,3.781867680130608989e+01,-1.980240048493442728e+01,1.283267137053677454e+00,-5.915818452417017480e-09,1.559526770340446315e-04
-3.554189532932243711e-01,-2.107010621201419021e+00,1.865089547173193751e-01,6.283259955563267773e+00,-4.951886649021933078e-09,1.422646347010313617e-04,3.964458104670677585e+01,3.789298937879857476e+01,-1.981349104528268157e+01,1.283259955563267329e+00,-4.951886653380076411e-09,1.422646347010365659e-04
-3.354874426160453504e-01,-2.035246941269119425e+00,1.760499140518167471e-01,6.283253425282130600e+00,-4.160814232262664730e-09,1.298181901638169810e-04,3.966451255738395787e+01,3.796475305873087080e+01,-1.982395008594818364e+01,1.283253425282130156e+00,-4.160814236620460647e-09,1.298181901638221852e-04
-3.166905704705383351e-01,-1.965943776973683832e+00,1.661862388469496077e-01,6.283247477988736840e+00,-3.497074345916366007e-09,1.184831502064482016e-04,3.968330942952946572e+01,3.803405622302631173e+01,-1.983381376115304917e+01,1.283247477988736174e+00,-3.497074350273586206e-09,1.184831502064533516e-04
-2.989594219419649535e-01,-1.899012746391798512e+00,1.568817748806030088e-01,6.283242045461555847e+00,-2.915140138118540607e-09,1.081293216129775904e-04,3.970104057805804132e+01,3.810098725360819572e+01,-1.984311822511939738e+01,1.283242045461555181e+00,-2.915140142474900538e-09,1.081293216129828216e-04
-2.822250821155860567e-01,-1.834365467600145738e+00,1.481003679306612808e-01,6.283237059479057862e+00,-2.369484757004659141e-09,9.862651116745738892e-05,3.971777491788441949e+01,3.816563453239984938e+01,-1.985189963206933683e+01,1.283237059479057196e+00,-2.369484761359851093e-09,9.862651116746259309e-05
-2.664186360766621631e-01,-1.771913558675407785e+00,1.398058637750089761e-01,6.283232451819712239e+00,-1.814581350710195529e-09,8.984452565393964913e-05,3.973358136392334217e+01,3.822808644132458511e+01,-1.986019413622499030e+01,1.283232451819711795e+00,-1.814581355063842308e-09,8.984452565394490751e-05
-2.515017453241534806e-01,-1.711597610544097758e+00,1.319781472890991514e-01,6.283228275162242582e+00,-1.556773826496915844e-09,8.188445655793866239e-05,3.974849825467584452e+01,3.828840238945589647e+01,-1.986802185271089982e+01,1.283228275162242582e+00,-1.556773830850045221e-09,8.188445655794412406e-05
-2.374071228708165560e-01,-1.653323150845595446e+00,1.245819104161357133e-01,6.283224486097183537e+00,-1.409156929324779802e-09,7.466335072396488486e-05,3.976259287712918677e+01,3.834667684915439878e+01,-1.987541808958386369e+01,1.283224486097183537e+00,-1.409156933677907111e-09,7.466335072397034653e-05
-2.240873409825712148e-01,-1.597018701048432909e+00,1.175922674640022120e-01,6.283221024662775100e+00,-1.243771335290646027e-09,6.806664490478632023e-05,3.977591265901742901e+01,3.840298129895155910e+01,-1.988240773253599869e+01,1.283221024662775323e+00,-1.243771339643766305e-09,6.806664490479176835e-05
-2.115072542884002538e-01,-1.542625474827244103e+00,1.109907767074703733e-01,6.283217867891043973e+00,-1.068783948191069451e-09,6.205056962085256540e-05,3.978849274571160066e+01,3.845737452517275301e+01,-1.988900922329252907e+01,1.283217867891044195e+00,-1.068783952544179182e-09,6.205056962085802707e-05
-1.996317174172854703e-01,-1.490084685856658986e+00,1.047589964213114233e-01,6.283214992814015964e+00,-8.923616718225933242e-10,5.657135539261281068e-05,3.980036828258271697e+01,3.850991531414333480e+01,-1.989524100357868974e+01,1.283214992814016187e+00,-8.923616761756907513e-10,5.657135539261827235e-05
-1.884255849982096054e-01,-1.439337547811311069e+00,9.887848488029704619e-02,6.283212376463717774e+00,-7.226714099817735117e-10,5.158523274051663262e-05,3.981157441500179317e+01,3.856066245218868715e+01,-1.990112151511970495e+01,1.283212376463718218e+00,-7.226714143348579108e-10,5.158523274052208751e-05
-1.778537116601545676e-01,-1.390325274365831421e+00,9.333080035919859296e-02,6.283209995872176101e+00,-5.678800664651557445e-10,4.704843218501328930e-05,3.982214628833984449e+01,3.860967472563416436e+01,-1.990666919964080250e+01,1.283209995872175879e+00,-5.678800708182280461e-10,4.704843218501876453e-05
-1.678809520321025983e-01,-1.342989079194851332e+00,8.809750113278744243e-02,6.283207828071415868e+00,-4.361545450692878220e-10,4.291718424655213368e-05,3.983211904796790037e+01,3.865701092080514201e+01,-1.991190249886721375e+01,1.283207828071415868e+00,-4.361545494223497838e-10,4.291718424655762923e-05
-1.584721607430362167e-01,-1.297270175973003870e+00,8.316014547583522321e-02,6.283205850093464662e+00,-3.356617495907228166e-10,3.914771944558267453e-05,3.984152783925696184e+01,3.870272982402698858e+01,-1.991683985452416650e+01,1.283205850093464218e+00,-3.356617539437789881e-10,3.914771944558820396e-05
-1.495921924219374977e-01,-1.253109778374919880e+00,7.850029166311325857e-02,6.283204038970347405e+00,-2.745685838260073904e-10,3.569626830255415639e-05,3.985040780757806544e+01,3.874689022162507968e+01,-1.992149970833688855e+01,1.283204038970347405e+00,-2.745685881790631483e-10,3.569626830255973325e-05
-1.412059016977887937e-01,-1.210449100075232209e+00,7.409949796939313549e-02,6.283202371734091685e+00,-2.610419515716929615e-10,3.251906133791610161e-05,3.985879409830221221e+01,3.878955089992476246e+01,-1.992590050203060770e+01,1.283202371734091685e+00,-2.610419559247543029e-10,3.251906133792175301e-05
